Filename;Index;DataIndex;Time (s);Current applied (A);WE(1).Current (A);WE(1).Potential (V);Discharge capacity (Ah);Σ Capacity (Ah);Normalized WE.Current;Normalized Discharge capacity;Normalized Σ Capacity;Cycle
;267;269;7,41571262;-6,19999918853864E-05;-6,19035708950832E-05;0,560046672821045;1,0282691518013E-09;7,45320721762255E-08;-0,499222345928091;8,29249315968786E-06;0,000601065098195367;0
;268;270;7,41771262;-6,19999918853864E-05;-6,18648628005758E-05;0,554285049438477;1,06263996713096E-09;7,44977134874918E-08;-0,498910183875611;8,56967715428196E-06;0,000600788011995902;0
;269;271;7,41971262;-6,19999918853864E-05;-6,18723570369184E-05;0,548579216003418;1,09700408756908E-09;7,44633628831555E-08;-0,498970621265471;8,84680715781513E-06;0,00060051099099319;0
;270;272;7,42171262;-6,19999918853864E-05;-6,18660415057093E-05;0,543096542358398;1,13136770273235E-09;7,44290122788193E-08;-0,498919689562172;9,12393308655124E-06;0,000600233969990478;0
;271;273;7,42371262;-6,19999918853864E-05;-6,18002668488771E-05;0,537826538085938;1,16570504360425E-09;7,4394685927675E-08;-0,498389248781267;9,40084712584071E-06;0,000599957144578024;0
;272;274;7,42571262;-6,19999918853864E-05;-6,18484045844525E-05;0,532509803771973;1,20006183755726E-09;7,43603353233387E-08;-0,49877745632623;9,67791804481664E-06;0,000599680123575312;0
;273;275;7,42771262;-6,19999918853864E-05;-6,18220510659739E-05;0,527486801147461;1,23441661041094E-09;7,43259847190024E-08;-0,498564927951403;9,95497266460437E-06;0,0005994031025726;0
;274;276;7,42971262;-6,19999918853864E-05;-6,18453923380002E-05;0,522481441497803;1,26877416227621E-09;7,42916421990635E-08;-0,498753164016131;1,02320496957759E-05;0,000599126146766641;0
;275;277;7,43271262;-6,19999918853864E-05;-6,1894825194031E-05;0,51524019241333;1,32034617510928E-09;7,4240079912771E-08;-0,499151816080895;1,06479530250749E-05;0,000598710321877185;0
;276;278;7,43571262;-6,19999918853864E-05;-6,18376507190987E-05;0,508573532104492;1,37188218711041E-09;7,41885580484652E-08;-0,498690731605635;1,1063566025084E-05;0,000598294822971493;0
;277;279;7,43871262;-6,19999918853864E-05;-6,18787598796189E-05;0,501948356628418;1,42343803114879E-09;7,41370119309674E-08;-0,499022257093701;1,14793389608773E-05;0,000597879128475543;0
;278;280;7,44171262;-6,19999918853864E-05;-6,18757185293362E-05;0,49563455581665;1,47499640156133E-09;7,40854658134696E-08;-0,498997730075292;1,18951322706559E-05;0,000597463433979593;0
;279;281;7,44471262;-6,19999918853864E-05;-6,18881167611107E-05;0,489505290985107;1,5265594457661E-09;7,40339196959717E-08;-0,499097715815409;1,23109632723072E-05;0,000597047739483643;0
;280;282;7,44771262;-6,19999918853864E-05;-6,18935446254909E-05;0,483613014221191;1,57812147942119E-09;7,39823735784739E-08;-0,499141488915249;1,27267861243645E-05;0,000596632044987693;0
;281;283;7,45071262;-6,19999918853864E-05;-6,18930789642036E-05;0,477988243103027;1,62970511357546E-09;7,39308032077841E-08;-0,499137733582287;1,31427831739956E-05;0,000596216154901484;0
;282;284;7,45371262;-6,19999918853864E-05;-6,18602061877027E-05;0,472635746002197;1,68125678909645E-09;7,38792651746836E-08;-0,49887263054599;1,35585224927133E-05;0,000595800525602287;0
;283;285;7,45671262;-6,19999918853864E-05;-6,18710764683783E-05;0,467404365539551;1,7328226123128E-09;7,38277190571858E-08;-0,498960294099825;1,39743759057484E-05;0,000595384831106337;0
;284;286;7,45971262;-6,19999918853864E-05;-6,19100756011903E-05;0,462252616882324;1,78440612014836E-09;7,37761486864959E-08;-0,499274803235406;1,43903719366803E-05;0,000594968941020128;0
;285;287;7,46371262;-6,19999918853864E-05;-6,18849298916757E-05;0,45571756362915;1,85316227745918E-09;7,37074070558366E-08;-0,499072015255449;1,49448570762837E-05;0,00059441457303094;0
;286;288;7,46771262;-6,19999918853864E-05;-6,18336634943262E-05;0,449629783630371;1,92191350834037E-09;7,36386654251772E-08;-0,498658576567147;1,54993024866159E-05;0,000593860205041752;0
;287;289;7,47171262;-6,19999918853864E-05;-6,18727644905448E-05;0,4436354637146;1,99067686581758E-09;7,35699237945179E-08;-0,498973907181813;1,60538456920772E-05;0,000593305837052564;0
;288;290;7,47571262;-6,19999918853864E-05;-6,1929997173138E-05;0,437815189361572;2,05942468609363E-09;7,35011983326533E-08;-0,499435461073693;1,66082635975293E-05;0,000592751599456881;0
;289;291;7,47971262;-6,19999918853864E-05;-6,18852354818955E-05;0,432368755340576;2,1281799591735E-09;7,34324567019939E-08;-0,499074479692706;1,71627416062379E-05;0,000592197231467693;0
;290;292;7,48371262;-6,19999918853864E-05;-6,18464982835576E-05;0,427183151245117;2,19694963258614E-09;7,33636989025399E-08;-0,498762082931916;1,77173357466624E-05;0,000591642733084999;0
;291;293;7,48771262;-6,19999918853864E-05;-6,1894505051896E-05;0,422086238861084;2,26570995841434E-09;7,32949491874832E-08;-0,499149234289484;1,82718545033415E-05;0,000591088299899058;0
;292;294;7,49271262;-6,19999918853864E-05;-6,18772755842656E-05;0,415961265563965;2,35163194399017E-09;7,32090443812518E-08;-0,499010286969884;1,89647737418562E-05;0,000590395519203643;0
;293;295;7,49771262;-6,19999918853864E-05;-6,18652993580326E-05;0,410138607025146;2,43758020385738E-09;7,31231153218283E-08;-0,498913704500263;1,96579048698175E-05;0,00058970254291797;0
;294;296;7,50271262;-6,19999918853864E-05;-6,18794147158042E-05;0,404552936553955;2,52352391625108E-09;7,30371862624048E-08;-0,499027538030679;2,03509993246055E-05;0,000589009566632296;0
;295;297;7,50771262;-6,19999918853864E-05;-6,18492049397901E-05;0,399218082427979;2,60947141820604E-09;7,29512491185839E-08;-0,498783910804759;2,10441243403713E-05;0,00058831652514987;0
;296;298;7,51271262;-6,19999918853864E-05;-6,19011116214097E-05;0,39389705657959;2,69545479467423E-09;7,2865287721571E-08;-0,499202513075884;2,17375386667277E-05;0,000587623288077185;0
;297;299;7,51871262;-6,19999918853864E-05;-6,19096390437335E-05;0,387883186340332;2,79860488363839E-09;7,2762163148986E-08;-0,499271282610754;2,25693942228903E-05;0,000586791638298274;0
;298;300;7,52471262;-6,19999918853864E-05;-6,18888734607026E-05;0,382242679595947;2,90178453118036E-09;7,26590143232089E-08;-0,499103818231473;2,34014881546803E-05;0,000585959792929104;0
;299;301;7,53071262;-6,19999918853864E-05;-6,1910497606732E-05;0,376614570617676;3,00496847355842E-09;7,25558493286371E-08;-0,499278206505903;2,42336167222453E-05;0,000585127817166428;0
;300;302;7,53671262;-6,19999918853864E-05;-6,18819467490539E-05;0,371330738067627;3,10813675241661E-09;7,24527005028601E-08;-0,49904795765366;2,50656189711017E-05;0,000584295971797258;0
;301;303;7,54271262;-6,19999918853864E-05;-6,19223865214735E-05;0,366083145141602;3,21130528391222E-09;7,23495597614803E-08;-0,499374084850593;2,58976232573567E-05;0,000583464191624841;0
;302;304;7,54871262;-6,19999918853864E-05;-6,19211932644248E-05;0,36102294921875;3,31447785760651E-09;7,22464109357033E-08;-0,499364461809877;2,6729660141988E-05;0,000582632346255671;0
;303;305;7,55571262;-6,19999918853864E-05;-6,19252241449431E-05;0,355396270751953;3,43486211325702E-09;7,212605042797E-08;-0,499396968910831;2,7700500913363E-05;0,000581661696999758;0
;304;306;7,56271262;-6,19999918853864E-05;-6,19150087004527E-05;0,349832057952881;3,55524940055653E-09;7,20056899202367E-08;-0,499314586293974;2,86713661335204E-05;0,000580691047743844;0
;305;307;7,56971262;-6,19999918853864E-05;-6,18986523477361E-05;0,344499588012695;3,67565285665074E-09;7,18853132437087E-08;-0,499182680223678;2,96423617471834E-05;0,000579720268094425;0
;306;308;7,57671262;-6,19999918853864E-05;-6,19678030489013E-05;0,339136600494385;3,79603787021349E-09;7,17649527359754E-08;-0,499740347168559;3,0613208630754E-05;0,000578749618838511;0
;307;309;7,58371262;-6,19999918853864E-05;-6,18856720393524E-05;0,334085941314697;3,91643652619678E-09;7,16445841438447E-08;-0,499078000317358;3,1584165533845E-05;0,000577778904385845;0
;308;310;7,59171262;-6,19999918853864E-05;-6,19068305240944E-05;0,328365325927734;4,05400972643595E-09;7,15070362073473E-08;-0,499248633258826;3,26936268260964E-05;0,000576669646833446;0
;309;311;7,59971262;-6,19999918853864E-05;-6,18972117081285E-05;0,322698593139648;4,19159505327116E-09;7,13694801864525E-08;-0,499171062162326;3,38031859134771E-05;0,000575560324084294;0
;310;312;7,60771262;-6,19999918853864E-05;-6,19419297436252E-05;0,317104816436768;4,3292250969292E-09;7,12318756591736E-08;-0,499531691480849;3,49131056203968E-05;0,000574450610154625;0
;311;313;7,61571262;-6,19999918853864E-05;-6,19642960373312E-05;0,311534404754639;4,46683821388029E-09;7,10942873006893E-08;-0,499712064817187;3,60228888216152E-05;0,000573341026618462;0
;312;314;7,62371262;-6,19999918853864E-05;-6,1895523685962E-05;0,306381702423096;4,60442909873867E-09;7,09567231953972E-08;-0,499157449080338;3,71324927317634E-05;0,000572231638672558;0
;313;315;7,63171262;-6,19999918853864E-05;-6,19246711721644E-05;0,30091381072998;4,74204524733876E-09;7,08191429213103E-08;-0,499392509452939;3,82423003817642E-05;0,000571122120333148;0
;314;316;7,63971262;-6,19999918853864E-05;-6,19336497038603E-05;0,295680522918701;4,8796664486872E-09;7,06815464784288E-08;-0,499464916966615;3,93521487797355E-05;0,000570012471600232;0
;315;317;7,64771262;-6,19999918853864E-05;-6,1957398429513E-05;0,290302753448486;5,01726743904227E-09;7,05439823731366E-08;-0,499656438947685;4,04618341858248E-05;0,000568903083654327;0
;316;318;7,65571262;-6,19999918853864E-05;-6,19628117419779E-05;0,285154342651367;5,15492653600328E-09;7,04063535926657E-08;-0,49970009469337;4,15719881935749E-05;0,0005677931741344;0
;317;319;7,66371262;-6,19999918853864E-05;-6,19173952145502E-05;0,279921054840088;5,29257148526894E-09;7,02687328965921E-08;-0,499333832375405;4,26820281070075E-05;0,000566683329811226;0
;318;320;7,67171262;-6,19999918853864E-05;-6,19295606156811E-05;0,27476978302002;5,43020936068691E-09;7,01311364537105E-08;-0,499431940449041;4,37920109732815E-05;0,00056557368107831;0
;319;321;7,67971262;-6,19999918853864E-05;-6,19378843111917E-05;0,269495487213135;5,56781691961482E-09;6,9993564264021E-08;-0,49949906702574;4,49017493517324E-05;0,000564464227935653;0
;320;322;7,68771262;-6,19999918853864E-05;-6,19388156337664E-05;0,264347076416016;5,70544873173478E-09;6,98559597367421E-08;-0,499506577691664;4,60116833204418E-05;0,000563354514005985;0
;321;323;7,69571262;-6,19999918853864E-05;-6,19319471297786E-05;0,25909948348999;5,84309418627527E-09;6,97183471250658E-08;-0,499451186530472;4,71217273086715E-05;0,000562244734879563;0
;322;324;7,70371262;-6,19999918853864E-05;-6,1925922636874E-05;0,253898620605469;5,98074974631244E-09;6,95807264289922E-08;-0,499402601910274;4,82318527928422E-05;0,000561134890556389;0
;323;325;7,71171262;-6,19999918853864E-05;-6,19350612396374E-05;0,248641490936279;6,11839520085293E-09;6,94431057329186E-08;-0,499476300319657;4,9341896781072E-05;0,000560025046233215;0
;324;326;7,71971262;-6,19999918853864E-05;-6,19252678006887E-05;0,243422031402588;6,2560684455093E-09;6,93054526992556E-08;-0,499397320973296;5,04521648831395E-05;0,000558914941123029;0
;325;327;7,72771262;-6,19999918853864E-05;-6,19479105807841E-05;0,23807954788208;6,39370935257628E-09;6,91678481719767E-08;-0,499579924038581;5,15621721981958E-05;0,00055780522719336;0
;326;328;7,73571262;-6,19999918853864E-05;-6,19856873527169E-05;0,232676029205322;6,5313921974545E-09;6,90301951383137E-08;-0,499884575425136;5,26725177214073E-05;0,000556695122083175;0
;327;329;7,74371262;-6,19999918853864E-05;-6,19390193605796E-05;0,227390766143799;6,66903360979632E-09;6,88925744422401E-08;-0,499508220649835;5,37825291112606E-05;0,000555585277760001;0
;328;330;7,75171262;-6,19999918853864E-05;-6,19010097580031E-05;0,221983909606934;6,80670331752885E-09;6,87549375773718E-08;-0,499201691596799;5,48927686897488E-05;0,000554475303043321;0
;329;331;7,75971262;-6,19999918853864E-05;-6,19881611783057E-05;0,216402053833008;6,94437049888721E-09;6,86173007125035E-08;-0,499904525631498;5,60029878942517E-05;0,000553365328326641;0
;330;332;7,76771262;-6,19999918853864E-05;-6,19954516878352E-05;0,210833549499512;7,08205688068928E-09;6,84796395944431E-08;-0,499963320063187;5,71133619410426E-05;0,000552255158019703;0
;331;333;7,77571262;-6,19999918853864E-05;-6,19271595496684E-05;0,2054762840271;7,21968212423639E-09;6,83420512359589E-08;-0,499412577013455;5,82232429373903E-05;0,00055114557448354;0
;332;334;7,78271262;-6,19999918853864E-05;-6,20005303062499E-05;0,200353145599365;7,34017046650277E-09;6,82215856310601E-08;-0,500004276663305;5,91949231169578E-05;0,000550174077669839;0
;333;335;7,79071262;-6,19999918853864E-05;-6,19288184680045E-05;0,19487476348877;7,47782855291411E-09;6,80839649349865E-08;-0,499425955387133;6,03050689751138E-05;0,000549064233346665;0
;334;336;7,79771262;-6,19999918853864E-05;-6,1970844399184E-05;0,189704895019531;7,59830780023347E-09;6,7963507414485E-08;-0,499764874186968;6,12766758083344E-05;0,000548092801729718;0
;335;337;7,80571262;-6,19999918853864E-05;-6,19799830019474E-05;0,184014320373535;7,73598963456203E-09;6,78258624652194E-08;-0,49983857259635;6,23870131819518E-05;0,000546982761816285;0
;336;338;7,81271262;-6,19999918853864E-05;-6,19478523731232E-05;0,17887544631958;7,85644361813967E-09;6,77054211135126E-08;-0,499579454621961;6,33584162753199E-05;0,000546011460592843;0
;337;339;7,81971262;-6,19999918853864E-05;-6,1955870478414E-05;0,173750400543213;7,97691023358817E-09;6,75849676352098E-08;-0,499644116761403;6,43299212386142E-05;0,000545040061574272;0
;338;340;7,82671262;-6,19999918853864E-05;-6,18905469309539E-05;0,168663024902344;8,09738695453335E-09;6,7464502030311E-08;-0,499117313959305;6,53015076978496E-05;0,000544068564760572;0
;339;341;7,83371262;-6,19999918853864E-05;-6,19203347014263E-05;0,163309097290039;8,2178646860282E-09;6,73440323832134E-08;-0,499357537914728;6,62731023066791E-05;0,000543097035348495;0
;340;342;7,84071262;-6,19999918853864E-05;-6,1995189753361E-05;0,15800142288208;8,3383313014767E-09;6,72235789049106E-08;-0,499961207688396;6,72446072699734E-05;0,000542125636329924;0
;341;343;7,84771262;-6,19999918853864E-05;-6,19801139691845E-05;0,152613162994385;8,45879539055103E-09;6,71031254266078E-08;-0,499839628783746;6,82160918592825E-05;0,000541154237311353;0
;342;344;7,85471262;-6,19999918853864E-05;-6,19518104940653E-05;0,147337913513184;8,57927665896972E-09;6,69826517373117E-08;-0,499611374952139;6,91877149916913E-05;0,0005401826753009;0
;343;345;7,86171262;-6,19999918853864E-05;-6,19518250459805E-05;0,141843318939209;8,6997149790275E-09;6,68622265543996E-08;-0,499611492306294;7,01589917663508E-05;0,000539211504470964;0
;344;346;7,86871262;-6,19999918853864E-05;-6,19361671851948E-05;0,136412620544434;8,82018664722434E-09;6,67417649916994E-08;-0,499485219235442;7,11305374776157E-05;0,00053824004025564;0
;345;347;7,87571262;-6,19999918853864E-05;-6,19027850916609E-05;0,130940914154053;8,9405997035404E-09;6,6621368104178E-08;-0,499216008803717;7,21016105124226E-05;0,000537269097614339;0
;346;348;7,88271262;-6,19999918853864E-05;-6,20089267613366E-05;0,125147819519043;9,06107440338625E-09;6,65009024992792E-08;-0,500071990010779;7,30731806724698E-05;0,000536297600800639;0
;347;349;7,88971262;-6,19999918853864E-05;-6,19243073742837E-05;0,119729042053223;9,18153394498707E-09;6,63804530631751E-08;-0,499389575599062;7,40446285886054E-05;0,000535326234380444;0
;348;350;7,89671262;-6,19999918853864E-05;-6,1959566664882E-05;0,113941669464111;9,30199853933623E-09;6,6260003627071E-08;-0,49967392471679;7,50161172527115E-05;0,00053435486796025;0
;349;351;7,90371262;-6,19999918853864E-05;-6,19423663010821E-05;0,108258247375488;9,42244393324169E-09;6,61395703597615E-08;-0,499535212105501;7,59874510745298E-05;0,000533383631933561;0
;350;352;7,91071262;-6,19999918853864E-05;-6,19128986727446E-05;0,102556228637695;9,54289842209417E-09;6,60191290080547E-08;-0,499297569941489;7,69588582426949E-05;0,000532412330710119;0
;351;353;7,91671262;-6,19999918853864E-05;-6,19563215877861E-05;0,0974535942077637;9,64612303909639E-09;6,59159114649002E-08;-0,49964775474021;7,77913148314225E-05;0,00053157993116855;0
;352;354;7,92271262;-6,19999918853864E-05;-6,19797501713037E-05;0,0924468040466309;9,74939110973436E-09;6,58126494575602E-08;-0,499836694929869;7,86241218526964E-05;0,000530747173044841;0
;353;355;7,92871262;-6,19999918853864E-05;-6,19586353423074E-05;0,087404727935791;9,85267130696836E-09;6,57093793658229E-08;-0,499666414050866;7,94570266690996E-05;0,000529914349724378;0
;354;356;7,93471262;-6,19999918853864E-05;-6,19365746388212E-05;0,0823922157287598;9,95593533540765E-09;6,56061254428803E-08;-0,499488505151784;8,02898010919972E-05;0,000529081656797422;0
;355;357;7,94071262;-6,19999918853864E-05;-6,19695347268134E-05;0,0772953033447266;1,00592003743966E-08;6,55028715199377E-08;-0,499754312313012;8,11225836644889E-05;0,000528248963870465;0
;356;358;7,94671262;-6,19999918853864E-05;-6,19588972767815E-05;0,0720796585083008;1,01624452023922E-08;6,53996337657898E-08;-0,499668526425657;8,19552032450985E-05;0,000527416401337014;0
;357;359;7,95271262;-6,19999918853864E-05;-6,1928978539072E-05;0,066993236541748;1,02657183257785E-08;6,52963717584498E-08;-0,499427246282839;8,2788051014343E-05;0,000526583643213305;0
;358;360;7,95871262;-6,19999918853864E-05;-6,19730417383835E-05;0,0617709159851074;1,03689965019132E-08;6,51931057089112E-08;-0,499782594664383;8,3620939531558E-05;0,000525750852491219;0
;359;361;7,96471262;-6,19999918853864E-05;-6,19211932644248E-05;0,0565528869628906;1,04722453721075E-08;6,50898639125646E-08;-0,499364461809877;8,4453591710544E-05;0,000524918257359392;0
;360;362;7,97071262;-6,19999918853864E-05;-6,19514030404389E-05;0,0512962341308594;1,05754881790037E-08;6,49866261584167E-08;-0,499608089035798;8,52861949919655E-05;0,000524085694825941;0
;361;363;7,97671262;-6,19999918853864E-05;-6,19984639342874E-05;0,0459294319152832;1,06787319964496E-08;6,48833924464674E-08;-0,499987612373286;8,6118806422981E-05;0,000523253164890866;0
;362;364;7,98271262;-6,19999918853864E-05;-6,19874190306291E-05;0,0405926704406738;1,07819818771936E-08;6,47801546923195E-08;-0,499898540569589;8,69514667515611E-05;0,000522420602357416;0
;363;365;7,98871262;-6,19999918853864E-05;-6,19369529886171E-05;0,0355124473571777;1,08852297368382E-08;6,46769169381716E-08;-0,499491556359815;8,77841107809531E-05;0,000521588039823965;0
;364;366;7,99471262;-6,19999918853864E-05;-6,19231577729806E-05;0,0301656723022461;1,09884897230788E-08;6,45736670574277E-08;-0,499380304620812;8,86168526054742E-05;0,000520755379495385;0
;365;367;8,00071262;-6,19999918853864E-05;-6,19697093497962E-05;0,0247507095336914;1,10917658781141E-08;6,4470401007889E-08;-0,499755720562872;8,9449724823501E-05;0,000519922588773299;0
;366;368;8,00671262;-6,19999918853864E-05;-6,19865168118849E-05;0,0195403099060059;1,11950268749044E-08;6,43671470849464E-08;-0,499891264611975;9,02824747976163E-05;0,000519089895846342;0
;367;369;8,01271262;-6,19999918853864E-05;-6,19490019744262E-05;0,0142951011657715;1,12982696818007E-08;6,42639093307985E-08;-0,499588725600211;9,11150780790377E-05;0,000518257333312891;0
;368;370;8,01871262;-6,19999918853864E-05;-6,19221100350842E-05;0,00911760330200195;1,14015084464983E-08;6,41606756188493E-08;-0,499371855121647;9,19476487620827E-05;0,000517424803377817;0
;369;371;8,02471262;-6,19999918853864E-05;-6,19489292148501E-05;0,00389623641967773;1,15047805593349E-08;6,40574136115093E-08;-0,499588138829436;9,27804883817331E-05;0,000516592045254107;0
;370;372;8,02971262;-6,19999918853864E-05;-6,19471102254465E-05;-0,000386238098144531;1,15908137053743E-08;6,39713875393176E-08;-0,499573469560053;9,3474304075599E-05;0,0005158982866074;0
;371;373;8,03071262;-6,19999918853864E-05;-6,19426864432171E-05;-0,00126457214355469;1,16080193240325E-08;6,39541839417588E-08;-0,499537793896912;9,36130590647781E-05;0,000515759547917409;0
;372;374;9,14771262;-6,19999918853864E-05;-6,16999459452927E-05;0,96752405166626;1,49824597173165E-11;8,31391096451423E-08;-0,497580209236232;1,20826288042875E-07;0,000670476690686632;0
;373;375;9,14871262;-6,19999918853864E-05;-6,18039630353451E-05;0,943485260009766;3,21502232244105E-11;8,31219464695702E-08;-0,498419056736654;2,59275993745246E-07;0,000670338277980405;0
;374;376;9,14971262;-6,19999918853864E-05;-6,18240446783602E-05;0,923892498016357;4,93235674525749E-11;8,31047752096007E-08;-0,498581005470647;3,97770705262701E-07;0,000670199800077425;0
;375;377;9,15071262;-6,19999918853864E-05;-6,18257035966963E-05;0,907042980194092;6,64973656385983E-11;8,30876039496313E-08;-0,498594383844325;5,36269077730632E-07;0,000670061322174446;0
;376;378;9,15171262;-6,19999918853864E-05;-6,17881014477462E-05;0,892076969146729;8,36607227938657E-11;8,30704407740591E-08;-0,49829114070763;6,74683248337627E-07;0,000669922909468219;0
;377;379;9,15271262;-6,19999918853864E-05;-6,18505146121606E-05;0,878242015838623;1,00841417191886E-10;8,30532614296923E-08;-0,498794472678715;8,13237235418433E-07;0,000669784366368486;0
;378;380;9,15371262;-6,19999918853864E-05;-6,18299527559429E-05;0,865641593933105;1,18016395668342E-10;8,30360901697228E-08;-0,498628651257604;9,51745126357599E-07;0,000669645888465507;0
;379;381;9,15471262;-6,19999918853864E-05;-6,18194753769785E-05;0,853936672210693;1,35188460919582E-10;8,30189189097534E-08;-0,498544156265956;1,09022952354502E-06;0,000669507410562527;0
;380;382;9,15571262;-6,19999918853864E-05;-6,17963814875111E-05;0,842985153198242;1,52354115496362E-10;8,30017557341812E-08;-0,498357915221864;1,22866222174486E-06;0,0006693689978563;0
;381;383;9,15671262;-6,19999918853864E-05;-6,18360354565084E-05;0,832490921020508;1,69530775590627E-10;8,29845844742118E-08;-0,498677705294423;1,36718367411796E-06;0,000669230519953321;0
;382;384;9,15771262;-6,19999918853864E-05;-6,18670019321144E-05;0,822636127471924;1,86716041146913E-10;8,29674051298449E-08;-0,498927434936406;1,50577452537833E-06;0,000669091976853588;0
;383;385;9,15871262;-6,19999918853864E-05;-6,18171761743724E-05;0,813297748565674;2,03887474804611E-10;8,29502338698755E-08;-0,498525614309455;1,64425382906944E-06;0,000668953498950609;0
;384;386;9,15971262;-6,19999918853864E-05;-6,17960758972913E-05;0,804318904876709;2,21053034642359E-10;8,29330706943033E-08;-0,498355450784607;1,78268576324483E-06;0,000668815086244382;0
;385;387;9,16071262;-6,19999918853864E-05;-6,18067278992385E-05;0,795774459838867;2,38221562969759E-10;8,29159075187312E-08;-0,498441354026117;1,92114163685289E-06;0,000668676673538155;0
;386;388;9,16171262;-6,19999918853864E-05;-6,18414051132277E-05;0,787450313568115;2,55399723098688E-10;8,28987362587618E-08;-0,498721008977642;2,05967518627974E-06;0,000668538195635175;0
;387;389;9,16271262;-6,19999918853864E-05;-6,18078629486263E-05;0,779533386230469;2,7256855143302E-10;8,28815730831896E-08;-0,498450507650212;2,19813347929855E-06;0,000668399782928949;0
;388;390;9,16371262;-6,19999918853864E-05;-6,18189224041998E-05;0,771909713745117;2,89740442996036E-10;8,28644018232202E-08;-0,498539696808063;2,33661647577449E-06;0,000668261305025969;0
;389;391;9,16471262;-6,19999918853864E-05;-6,18124176980928E-05;0,764554500579834;3,06910534517455E-10;8,2847238647648E-08;-0,498487239500748;2,47508495578593E-06;0,000668122892319742;0
;390;392;9,16571262;-6,19999918853864E-05;-6,17908663116395E-05;0,757402896881104;3,24074657479893E-10;8,28300754720759E-08;-0,498313437997093;2,6135053022572E-06;0,000667984479613515;0
;391;393;9,16671262;-6,19999918853864E-05;-6,17944315308705E-05;0,750505924224854;3,41239759412323E-10;8,28129122965038E-08;-0,498342189765085;2,75193354364776E-06;0,000667846066907288;0
;392;394;9,16771262;-6,19999918853864E-05;-6,18399499217048E-05;0,743724822998047;3,5841749321561E-10;8,27957410365343E-08;-0,498709273562136;2,8904636549646E-06;0,000667707589004309;0
;393;395;9,16871262;-6,19999918853864E-05;-6,17873738519847E-05;0,737319469451904;3,75580637208057E-10;8,27785859453595E-08;-0,498285272999877;3,02887610651659E-06;0,000667569241494835;0
;394;396;9,16971262;-6,19999918853864E-05;-6,18650956312194E-05;0,73084831237793;3,9276538169967E-10;8,27614066009927E-08;-0,498912061542092;3,1674627556425E-06;0,000667430698395102;0
;395;397;9,17071262;-6,19999918853864E-05;-6,1836137319915E-05;0,724738597869873;4,09942073373612E-10;8,27442353410232E-08;-0,498678526773508;3,30598446269042E-06;0,000667292220492123;0
;396;398;9,17171262;-6,19999918853864E-05;-6,18221383774653E-05;0,718792915344238;4,27114880747265E-10;8,27270640810538E-08;-0,498565632076333;3,44447484473601E-06;0,000667153742589143;0
;397;399;9,17271262;-6,19999918853864E-05;-6,18117046542466E-05;0,712967395782471;4,44284782790621E-10;8,27099009054816E-08;-0,49848148914715;3,58294179669856E-06;0,000667015329882917;0
;398;400;9,17371262;-6,19999918853864E-05;-6,18610356468707E-05;0,707214832305908;4,61468390413857E-10;8,26927215611148E-08;-0,498879319732828;3,72151927753111E-06;0,000666876786783184;0
;399;401;9,17471262;-6,19999918853864E-05;-6,18392514297739E-05;0,701675891876221;4,78645934739082E-10;8,26755503011453E-08;-0,498703640562692;3,86004786079905E-06;0,000666738308880204;0
;400;402;9,17571262;-6,19999918853864E-05;-6,18562626186758E-05;0,696223735809326;4,95828216015879E-10;8,26583709567785E-08;-0,498840827569966;3,99861464528934E-06;0,000666599765780472;0
;401;403;9,17671262;-6,19999918853864E-05;-6,18560152361169E-05;0,690922737121582;5,13010434133321E-10;8,26411916124117E-08;-0,49883883254933;4,13718092043001E-06;0,000666461222680739;0
;402;404;9,17771262;-6,19999918853864E-05;-6,18300255155191E-05;0,685725212097168;5,3018538892502E-10;8,26240203524422E-08;-0,49862923802838;4,27568862036306E-06;0,00066632274477776;0
;403;405;9,17871262;-6,19999918853864E-05;-6,18483463767916E-05;0,68065071105957;5,47365428044739E-10;8,26068410080754E-08;-0,49877698690961;4,41423732294144E-06;0,000666184201678027;0
;404;406;9,18071262;-6,19999918853864E-05;-6,18496414972469E-05;0,670778751373291;5,8171906403004E-10;8,25724904037391E-08;-0,498787431429411;4,6912827744358E-06;0,000665907180675315;0
;405;407;9,18271262;-6,19999918853864E-05;-6,17974437773228E-05;0,661435604095459;6,1605179426907E-10;8,25381640525949E-08;-0,498366482075184;4,96815963120218E-06;0,000665630355262862;0
;406;408;9,18471262;-6,19999918853864E-05;-6,18874910287559E-05;0,652226448059082;6,50418125284583E-10;8,25038053638612E-08;-0,499092669586741;5,24530746197245E-06;0,000665353269063397;0
;407;409;9,18671262;-6,19999918853864E-05;-6,18108169874176E-05;0,643683910369873;6,84756918821626E-10;8,2469479012717E-08;-0,498474330543691;5,52223321630344E-06;0,000665076443650943;0
;408;410;9,18871262;-6,19999918853864E-05;-6,18508784100413E-05;0,635252475738525;7,19112639065619E-10;8,24351284083807E-08;-0,498797406532591;5,79929547633563E-06;0,000664799422648231;0
;409;411;9,19071262;-6,19999918853864E-05;-6,18431658949703E-05;0,627121925354004;7,53462927605142E-10;8,24007858884417E-08;-0,498735208830406;6,07631393229953E-06;0,000664522466842272;0
;410;412;9,19271262;-6,19999918853864E-05;-6,18168705841526E-05;0,619343280792236;7,87798689493179E-10;8,23664514529001E-08;-0,498523149872199;6,35321523784821E-06;0,000664245576233066;0
