Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;46;46;338,65629072;3,15789458725416;811,05218496426;885,478727563734;66,3406704600951;355,340583430303
;47;47;339,17048848;2,49999986677324;961,256058273202;1043,39271999702;67,1138212816786;405,777227768932
;48;48;339,7796566;1,99999982236431;1166,21575525721;1249,46008349142;68,9673023050891;448,432059991508
;49;49;340,5043226;1,5789471159914;1403,76071703027;1501,02669108765;69,260540269911;531,542074233269
;50;50;341,38251564;1,24999993338662;1673,34083082333;1769,82294470466;70,9940705367455;576,371164704285
;51;51;342,44385188;0,999999733546472;2034,95882867669;2146,95453138073;71,4119806116155;684,365637219629
;52;52;347,15518414;0,794328163631598;2455,73754572937;2564,97106759188;73,2186149690041;740,560385166867
;53;53;349,7384094;0,630957334661811;2986,76353658097;3096,75868503023;74,6833193087545;818,020739260611
;54;54;352,69126894;0,501187006056222;3647,18225257477;3766,88952892282;75,5168397274267;942,081917675937
;55;55;356,12096504;0,398107149667568;4481,33034565298;4605,12317536385;76,684960597517;1060,58370410024
;56;56;360,13345104;0,316227757014633;5482,97447361393;5617,00472351633;77,4583686972138;1219,72660285115
;57;57;364,88516144;0,251188582572927;6840,66590349954;6999,84051244819;77,7578728721528;1484,26992033449
;58;58;370,56763624;0,199526085755936;8212,8422296818;8373,35552063628;78,7632793617652;1631,6571898917
;59;59;377,43741198;0,158489045074078;10153,2565345212;10344,3574884861;78,9696785938022;1979,16992544869
;60;60;385,78886424;0,125892186330241;12373,1877472131;12554,4671912711;80,2515237690752;2125,76372838479
;61;61;396,00863364;0,0999996536104142;15501,4314001372;15755,7616013213;79,6913253337674;2819,51204723622
