Filename;Index;DataIndex;Time (s);Current applied (A);WE(1).Current (A);WE(1).Potential (V);Discharge capacity (Ah);Σ Capacity (Ah);Normalized WE.Current;Normalized Discharge capacity;Normalized Σ Capacity;Cycle
C:\Users\labor\AppData\Local\Temp\GCD corrigida USAR ESSE!\2-CC discharge-ConstantCurrentDischarge.txt;1;1;56,91999201;-0,000156999987666495;-0,000156609268742613;0,448400497436523;3,80624006387128E-10;2,23491108044982E-06;-0,997511265876519;2,42435672858043E-06;0,0142351024232473;1
;2;2;56,92999201;-0,000156999987666495;-0,000156653215526603;0,41896390914917;8,15771778030062E-10;2,2344759458469E-06;-0,997791181698109;5,19599858617874E-06;0,0142323308652669;1
;3;3;56,93999201;-0,000156999987666495;-0,000156663474626839;0,397690296173096;1,25094806612146E-09;2,23404081124398E-06;-0,9978565262856;7,96782207720675E-06;0,0142295593072865;1
;4;4;56,94999201;-0,000156999987666495;-0,000156678419443779;0,380617141723633;1,68616578674927E-09;2,23360567664107E-06;-0,997951716202412;1,07399094697406E-05;0,0142267877493062;1
;5;5;56,95999201;-0,000156999987666495;-0,000156704467372037;0,365857601165771;2,12145576167839E-09;2,23317054203815E-06;-0,998117626573487;1,35124570807541E-05;0,0142240161913258;1
;6;6;56,96999201;-0,000156999987666495;-0,000156720008817501;0,352316856384277;2,55678893760584E-09;2,23273540743523E-06;-0,998216616671983;1,6285279857362E-05;0,0142212446333454;1
;7;7;56,97999201;-0,000156999987666495;-0,000156731315655634;0,339917659759521;2,99215369321044E-09;2,23230027283231E-06;-0,99828863474926;1,90583037784104E-05;0,0142184730753651;1
;8;8;56,98999201;-0,000156999987666495;-0,000156738693476655;0,327680110931396;3,42753891244582E-09;2,2318651382294E-06;-0,998335627239838;2,18314580410562E-05;0,0142157015173847;1
;9;9;56,99999201;-0,000156999987666495;-0,000156742695253342;0,315858840942383;3,86293524772757E-09;2,23142974492576E-06;-0,998361116263327;2,4604683106545E-05;0,0142129283116291;1
;10;10;57,00999201;-0,000156999987666495;-0,000156770562171005;0,304033279418945;4,29840889005896E-09;2,23099435162213E-06;-0,99853861255417;2,73784005736239E-05;0,0142101551058734;1
;11;11;57,01999201;-0,000156999987666495;-0,000156769048771821;0,291858196258545;4,73387798491684E-09;2,2305589583185E-06;-0,998528973068923;3,01520890759035E-05;0,0142073819001178;1
;12;12;57,02999201;-0,000156999987666495;-0,000156799505930394;0,279736518859863;5,16943196594689E-09;2,23012356501487E-06;-0,998722967709516;3,29263182544388E-05;0,0142046086943622;1
;13;13;57,03999201;-0,000156999987666495;-0,000156789799802937;0,267030239105225;5,60495916741072E-09;2,22968817171123E-06;-0,998661145241635;3,57003768624887E-05;0,0142018354886066;1
;14;14;57,04999201;-0,000156999987666495;-0,000156798443640582;0,25421142578125;6,04051011679177E-09;2,2292527784076E-06;-0,998716201532371;3,84745867311578E-05;0,014199062282851;1
;15;15;57,05999201;-0,000156999987666495;-0,000156824869918637;0,24104118347168;6,47613433102379E-09;2,22881738510397E-06;-0,998884521774758;4,12492632549286E-05;0,0141962890770953;1
;16;16;57,06999201;-0,000156999987666495;-0,000156816255184822;0,227437496185303;6,91173479733859E-09;2,22838199180033E-06;-0,998829650858738;4,40237885180802E-05;0,0141935158713397;1
;17;17;57,07999201;-0,000156999987666495;-0,000156832582433708;0,213864326477051;7,34738073838849E-09;2,2279465984967E-06;-0,998933646074573;4,6798603429226E-05;0,0141907426655841;1
;18;18;57,08999201;-0,000156999987666495;-0,000156830123160034;0,199878215789795;7,7830196055907E-09;2,22751120519307E-06;-0,998917981911047;4,95733732840172E-05;0,0141879694598285;1
;19;19;57,09999201;-0,000156999987666495;-0,000156827474711463;0,186000347137451;8,21865139894524E-09;2,22707581188944E-06;-0,998901112811865;5,23480980824537E-05;0,0141851962540728;1
;20;20;57,10999201;-0,000156999987666495;-0,000156851965584792;0,172069549560547;8,65435039385274E-09;2,22664015988509E-06;-0,999057105635619;5,51232509162595E-05;0,014182421400542;1
;21;21;57,11999201;-0,000156999987666495;-0,000156845286255702;0,158061504364014;9,09003170414103E-09;2,22620450788074E-06;-0,999014562138232;5,78982911091786E-05;0,0141796465470111;1
;22;22;57,12999201;-0,000156999987666495;-0,000156848996994086;0,14441442489624;9,52572311992602E-09;2,22576885587639E-06;-0,999038197414558;6,06733956683186E-05;0,0141768716934802;1
;23;23;57,13999201;-0,000156999987666495;-0,000156857044203207;0,130677223205566;9,96143676780371E-09;2,22533320387204E-06;-0,999089453523611;6,34486418331447E-05;0,0141740968399493;1
;24;24;57,14999201;-0,000156999987666495;-0,000156856869580224;0,117315769195557;1,03971494051317E-08;2,2248975518677E-06;-0,999088341275313;6,62238815613487E-05;0,0141713219864185;1
;25;25;57,15999201;-0,000156999987666495;-0,000156879672431387;0,104174613952637;1,08329257070889E-08;2,22446189986335E-06;-0,999233582365522;6,89995267967445E-05;0,0141685471328876;1
;26;26;57,16999201;-0,000156999987666495;-0,000156867186888121;0,0911121368408203;1,12686676503573E-08;2,224026247859E-06;-0,999154056612236;7,17749531869892E-05;0,0141657722793567;1
;27;27;57,17999201;-0,000156999987666495;-0,0001568884763401;0,078582763671875;1,17044682055065E-08;2,22359059585465E-06;-0,999289658217199;7,45507529013153E-05;0,0141629974258258;1
;28;28;57,18999201;-0,000156999987666495;-0,00015686459664721;0,0660638809204102;1,21402030749272E-08;2,22315494385031E-06;-0,999137558262487;7,73261342352053E-05;0,0141602225722949;1
;29;29;57,19999201;-0,000156999987666495;-0,000156882844748907;0,0539212226867676;1,25759884718314E-08;2,22271929184596E-06;-0,999253788209597;8,01018374002E-05;0,0141574477187641;1
;30;30;57,20999201;-0,000156999987666495;-0,000156865062308498;0,0420823097229004;1,30117243518018E-08;2,22228363984161E-06;-0,999140524257947;8,28772251707121E-05;0,0141546728652332;1
;31;31;57,21999201;-0,000156999987666495;-0,00015687859558966;0,0302648544311523;1,34474976221099E-08;2,22184798783726E-06;-0,99922672350102;8,56528510962417E-05;0,0141518980117023;1
;32;32;57,22999201;-0,000156999987666495;-0,000156879381393082;0,0189704895019531;1,38832729135174E-08;2,22141233583291E-06;-0,99923172861836;8,84284898950155E-05;0,0141491231581714;1
;33;33;57,23999201;-0,000156999987666495;-0,000156884139869362;0,00763893127441406;1,43190613420706E-08;2,22097668382857E-06;-0,999262037384472;9,12042123698765E-05;0,0141463483046405;1
;34;34;57,24999201;-0,000156999987666495;-0,000156883848831058;-0,00330305099487305;1,47548497706238E-08;2,22054103182422E-06;-0,999260183637309;9,39799348447374E-05;0,0141435734511097;1
;35;35;57,25999201;-0,000156999987666495;-0,000156894282554276;-0,014042854309082;1,51906664945677E-08;2,22010537981987E-06;-0,999326640473097;9,6755837545017E-05;0,0141407985975788;1
;36;36;57,26999201;-0,000156999987666495;-0,000156889305799268;-0,0247430801391602;1,56264700813659E-08;2,21966972781552E-06;-0,999294941396613;9,95316565692094E-05;0,0141380237440479;1
;37;37;57,27999201;-0,000156999987666495;-0,000156907000928186;-0,034947395324707;1,60623221745482E-08;2,21923407581117E-06;-0,999407649224114;0,000102307784551262;0,014135248890517;1
;38;38;57,28999201;-0,000156999987666495;-0,000156888825586066;-0,0451946258544922;1,6498123740247E-08;2,21879842380683E-06;-0,999291882713794;0,00010508359070221;0,0141324740369862;1
;39;39;57,29999201;-0,000156999987666495;-0,000156898342538625;-0,0550780296325684;1,69339515802373E-08;2,21836277180248E-06;-0,999352500246019;0,000107859564205333;0,0141296991834553;1
;40;40;57,30999201;-0,000156999987666495;-0,000156909358338453;-0,0647702217102051;1,73698107472673E-08;2,21792711979813E-06;-0,999422664576133;0,000110635737243741;0,0141269243299244;1
;41;41;57,31999201;-0,000156999987666495;-0,000156895694090053;-0,0744447708129883;1,78056305028602E-08;2,21749146779378E-06;-0,999335631146837;0,000113411659253886;0,0141241494763935;1
;42;42;57,32999201;-0,000156999987666495;-0,000156904628966004;-0,0836963653564453;1,82414765327444E-08;2,21705581578943E-06;-0,999392541184737;0,000116187748616207;0,0141213746228626;1
;43;43;57,33999201;-0,000156999987666495;-0,000156900045112707;-0,092991828918457;1,86773084149334E-08;2,21662016378509E-06;-0,999363344666922;0,000118963747865818;0,0141185997693318;1
;44;44;57,34999201;-0,000156999987666495;-0,000156899332068861;-0,101924896240234;1,9113138276023E-08;2,21618451178074E-06;-0,999358802986373;0,000121739734242184;0,0141158249158009;1
;45;45;57,35999201;-0,000156999987666495;-0,000156893089297228;-0,110697746276855;1,95489519683179E-08;2,21574885977639E-06;-0,99931904010973;0,000124515617632598;0,01411305006227;1
;46;46;57,36999201;-0,000156999987666495;-0,000156915411935188;-0,119504451751709;1,99848262935929E-08;2,21531320777204E-06;-0,99946122251712;0,000127291887220337;0,0141102752087391;1
;47;47;57,37999201;-0,000156999987666495;-0,000156912588863634;-0,12785816192627;2,04206945555699E-08;2,21487755576769E-06;-0,999443241169641;0,000130068118188343;0,0141075003552082;1
;48;48;57,38999201;-0,000156999987666495;-0,000156905822223052;-0,136313915252686;2,08565426065535E-08;2,21444190376335E-06;-0,999400141548104;0,000132844220423907;0,0141047255016774;1
;49;49;57,39999201;-0,000156999987666495;-0,000156908587086946;-0,144432544708252;2,12923987419344E-08;2,214006251759E-06;-0,999417752146151;0,000135620374152449;0,0141019506481465;1
;50;50;57,40999201;-0,000156999987666495;-0,000156915441039018;-0,152395725250244;2,17282730672095E-08;2,21357059975465E-06;-0,999461407891837;0,000138396643740188;0,0140991757946156;1
;51;51;57,41999201;-0,000156999987666495;-0,000156915077241138;-0,160428524017334;2,21641473924845E-08;2,2131349477503E-06;-0,999459090707883;0,000141172913327927;0,0140964009410847;1
;52;52;57,42999201;-0,000156999987666495;-0,000156911599333398;-0,168010711669922;2,26000116122628E-08;2,21269929574596E-06;-0,999436938429287;0,000143949118549444;0,0140936260875539;1
;53;53;57,43999201;-0,000156999987666495;-0,000156914145918563;-0,175771236419678;2,30358839164385E-08;2,21226364374161E-06;-0,999453158716962;0,000146725375263939;0,014090851234023;1
;54;54;57,44999201;-0,000156999987666495;-0,000156902155140415;-0,183209896087646;2,34717218619254E-08;2,21182799173726E-06;-0,999376784333852;0,000149501413133283;0,0140880763804921;1
;55;55;57,45999201;-0,000156999987666495;-0,000156901762238704;-0,19050407409668;2,39075598074123E-08;2,21139233973291E-06;-0,999374281775183;0,000152277451002626;0,0140853015269612;1
;56;56;57,46999201;-0,000156999987666495;-0,000156906520714983;-0,197941303253174;2,43434098794953E-08;2,21095668772856E-06;-0,999404590541295;0,000155053566111435;0,0140825266734303;1
;57;57;57,47999201;-0,000156999987666495;-0,00015691458247602;-0,204921722412109;2,4779282183671E-08;2,21052103572422E-06;-0,999455939337706;0,00015782982282593;0,0140797518198995;1
;58;58;57,48999201;-0,000156999987666495;-0,000156917347339913;-0,212128162384033;2,5215162572244E-08;2,21008538371987E-06;-0,999473549935753;0,000160606131033401;0,0140769769663686;1
;59;59;57,49999201;-0,000156999987666495;-0,000156915688421577;-0,219014644622803;2,56510389186183E-08;2,20964973171552E-06;-0,999462983576925;0,000163382413494384;0,0140742021128377;1
;60;60;57,50999201;-0,000156999987666495;-0,000156921218149364;-0,225808143615723;2,6086929412688E-08;2,20921407971117E-06;-0,999498204773019;0,000166158786068077;0,0140714272593068;1
;61;61;57,51999201;-0,000156999987666495;-0,000156905138283037;-0,232739925384521;2,65227754425723E-08;2,20877842770682E-06;-0,999395785242272;0,000168934875430397;0,014068652405776;1
;62;62;57,52999201;-0,000156999987666495;-0,000156908368808217;-0,239255428314209;2,69586315779533E-08;2,20834277570248E-06;-0,999416361835779;0,000171711029158938;0,0140658775522451;1
;63;63;57,53999201;-0,000156999987666495;-0,000156918598804623;-0,246058464050293;2,7394516008725E-08;2,20790712369813E-06;-0,999481521048553;0,000174487363112898;0,0140631026987142;1
;64;64;57,54999201;-0,000156999987666495;-0,00015691205044277;-0,252556324005127;2,78303822496026E-08;2,20747147169378E-06;-0,999439811737389;0,00017726358120766;0,0140603278451833;1
;65;65;57,55999201;-0,000156999987666495;-0,000156907510245219;-0,258988380432129;2,82662363638843E-08;2,20703581968943E-06;-0,999410893281649;0,000180039722062957;0,0140575529916524;1
;66;66;57,56999201;-0,000156999987666495;-0,000156914014951326;-0,26557445526123;2,87021066469606E-08;2,20660016768508E-06;-0,999452324530739;0,000182815965904208;0,0140547781381216;1
;67;67;57,57999201;-0,000156999987666495;-0,000156922920723446;-0,271813869476318;2,91380032043283E-08;2,20616451568074E-06;-0,999509049193922;0,000185592377097633;0,0140520032845907;1
;68;68;57,58999201;-0,000156999987666495;-0,00015692193119321;-0,278290748596191;2,95738957194974E-08;2,20572886367639E-06;-0,999502746453568;0,000188368762544569;0,0140492284310598;1
;69;69;57,59999201;-0,000156999987666495;-0,000156920927111059;-0,284521579742432;3,00097862135671E-08;2,20529321167204E-06;-0,999496351025856;0,000191145135118262;0,0140464535775289;1
;70;70;57,60999201;-0,000156999987666495;-0,000156915266416036;-0,290719032287598;3,04456605388421E-08;2,20485755966769E-06;-0,999460295643539;0,000193921404706;0,014043678723998;1
;71;71;57,61999201;-0,000156999987666495;-0,000156904134200886;-0,297063827514648;3,0881504547627E-08;2,20442190766335E-06;-0,99938938981456;0,000196697481195077;0,0140409038704672;1
;72;72;57,62999201;-0,000156999987666495;-0,000156921843881719;-0,303119659423828;3,13173970627961E-08;2,203986255659E-06;-0,999502190329419;0,000199473866642013;0,0140381290169363;1
;73;73;57,63999201;-0,000156999987666495;-0,000156924899783917;-0,309453964233398;3,17532976623625E-08;2,20355060365465E-06;-0,999521654674629;0,000202250303581927;0,0140353541634054;1
;74;74;57,64999201;-0,000156999987666495;-0,000156923735630699;-0,315529346466064;3,21891962408295E-08;2,2031149516503E-06;-0,999514239685978;0,000205026727648596;0,0140325793098745;1
;75;75;57,65999201;-0,000156999987666495;-0,000156934780534357;-0,321597099304199;3,26251251357866E-08;2,20267904094524E-06;-0,999584589390808;0,000207803344813928;0,0140298028085684;1
;76;76;57,66999201;-0,000156999987666495;-0,000156928537762724;-0,327851295471191;3,30610358408497E-08;2,20224313024018E-06;-0,999544826514165;0,000210579846120062;0,0140270263072623;1
;77;77;57,67999201;-0,000156999987666495;-0,000156912734382786;-0,333768367767334;3,34969041028267E-08;2,20180747823583E-06;-0,999444168043222;0,000213356077088068;0,0140242514537314;1
;78;78;57,68999201;-0,000156999987666495;-0,00015692799934186;-0,340020179748535;3,39328148078898E-08;2,20137156753076E-06;-0,999541397081913;0,000216132578394202;0,0140214749524253;1
;79;79;57,69999201;-0,000156999987666495;-0,000156908427015878;-0,34601879119873;3,43686689221714E-08;2,20093591552642E-06;-0,999416732585212;0,000218908719249499;0,0140187000988944;1
;80;80;57,70999201;-0,000156999987666495;-0,000156925423652865;-0,352063179016113;3,48045715428371E-08;2,20050026352207E-06;-0,999524991419522;0,000221685169062657;0,0140159252453635;1
;81;81;57,71999201;-0,000156999987666495;-0,000156924550537951;-0,358324527740479;3,52404701213042E-08;2,20006461151772E-06;-0,999519430178034;0,000224461593129326;0,0140131503918326;1
;82;82;57,72999201;-0,000156999987666495;-0,00015692858141847;-0,364224910736084;3,56763808263673E-08;2,19962870081266E-06;-0,999545104576239;0,00022723809443546;0,0140103738905265;1
;83;83;57,73999201;-0,000156999987666495;-0,000156914102262817;-0,370482444763184;3,61122511094436E-08;2,19919304880831E-06;-0,999452880654887;0,000230014338276711;0,0140075990369956;1
;84;84;57,74999201;-0,000156999987666495;-0,000156930560478941;-0,376552581787109;3,65481658567054E-08;2,19875713810325E-06;-0,999557710056947;0,000232790865329333;0,0140048225356895;1
;85;85;57,75999201;-0,000156999987666495;-0,000156935173436068;-0,382628440856934;3,69840967727618E-08;2,19832122739818E-06;-0,999587091949478;0,00023556749536791;0,0140020460343833;1
;86;86;57,76999201;-0,000156999987666495;-0,000156931113451719;-0,38891077041626;3,74200155622222E-08;2,19788531669312E-06;-0,999561232176556;0,000238344048167021;0,0139992695330772;1
;87;87;57,77999201;-0,000156999987666495;-0,000156925365445204;-0,394932270050049;3,7855918182888E-08;2,19744966468877E-06;-0,99952462067009;0,000241120497980178;0,0139964946795463;1
;88;88;57,78999201;-0,000156999987666495;-0,000156921421876177;-0,40126371383667;3,82918086769577E-08;2,19701401268442E-06;-0,999499502396033;0,000243896870553871;0,0139937198260154;1
;89;89;57,79999201;-0,000156999987666495;-0,000156916285050102;-0,407425403594971;3,87276870444313E-08;2,19657836068008E-06;-0,999466783758609;0,000246673165888098;0,0139909449724846;1
;90;90;57,80999201;-0,000156999987666495;-0,000156921072630212;-0,413630485534668;3,91635775385011E-08;2,19614270867573E-06;-0,999497277899438;0,00024944953846179;0,0139881701189537;1
;91;91;57,81999201;-0,000156999987666495;-0,000156931113451719;-0,420092105865479;3,95994963279615E-08;2,19570679797067E-06;-0,999561232176556;0,000252226091260901;0,0139853936176476;1
;92;92;57,82999201;-0,000156999987666495;-0,000156908630742691;-0,426216602325439;4,00353504422431E-08;2,19527114596632E-06;-0,999418030208226;0,000255002232116198;0,0139826187641167;1
;93;93;57,83999201;-0,000156999987666495;-0,000156929527292959;-0,432769298553467;4,04712651895049E-08;2,19483523526125E-06;-0,999551129254519;0,000257778759168821;0,0139798422628105;1
;94;94;57,84999201;-0,000156999987666495;-0,000156927751959302;-0,439113616943359;4,09071718523693E-08;2,19439958325691E-06;-0,999539821396825;0,000260555234728467;0,0139770674092797;1
;95;95;57,85999201;-0,000156999987666495;-0,000156930327648297;-0,445526123046875;4,1343086599631E-08;2,19396367255184E-06;-0,999556227059216;0,000263331761781089;0,0139742909079735;1
;96;96;57,86999201;-0,000156999987666495;-0,000156914538820274;-0,452155113220215;4,17789568827074E-08;2,1935280205475E-06;-0,999455661275632;0,00026610800562234;0,0139715160544427;1
;97;97;57,87999201;-0,000156999987666495;-0,000156913592945784;-0,458519458770752;4,22148271657837E-08;2,19309236854315E-06;-0,999449636597352;0,00026888424946359;0,0139687412009118;1
;98;98;57,88999201;-0,000156999987666495;-0,000156910668010823;-0,465291023254395;4,26506893644627E-08;2,1926567165388E-06;-0,999431006438366;0,000271660441811864;0,0139659663473809;1
;99;99;57,89999201;-0,000156999987666495;-0,000156935944687575;-0,471916198730469;4,30866202805191E-08;2,19222080583374E-06;-0,999592004379459;0,00027443707185044;0,0139631898460748;1
;100;100;57,90999201;-0,000156999987666495;-0,00015691299631726;-0,478569030761719;4,35224865213968E-08;2,19178515382939E-06;-0,999445836415669;0,000277213289945203;0,0139604149925439;1
;101;101;57,91999201;-0,000156999987666495;-0,000156914771650918;-0,485457897186279;4,39583608466718E-08;2,19134950182504E-06;-0,999457144273362;0,000279989559532941;0,013957640139013;1
;102;102;57,92999201;-0,000156999987666495;-0,000156908557983115;-0,492126941680908;4,43942149609534E-08;2,19091384982069E-06;-0,999417566771435;0,000282765700388238;0,0139548652854821;1
;103;103;57,93999201;-0,000156999987666495;-0,000156930676894262;-0,499192237854004;4,48301297082152E-08;2,19047793911563E-06;-0,999558451555812;0,000285542227440861;0,013952088784176;1
;104;104;57,94999201;-0,000156999987666495;-0,000156915964907967;-0,506033420562744;4,52660040334902E-08;2,19004228711128E-06;-0,99946474463673;0,0002883184970286;0,0139493139306451;1
;105;105;57,95999201;-0,000156999987666495;-0,000156918948050588;-0,512979507446289;4,57018864431625E-08;2,18960663510693E-06;-0,999483745545149;0,000291094818109316;0,0139465390771142;1
;106;106;57,96999201;-0,000156999987666495;-0,000156924419570714;-0,520164966583252;4,61377850216296E-08;2,18917098310259E-06;-0,99951859599181;0,000293871242175985;0,0139437642235834;1
;107;107;57,97999201;-0,000156999987666495;-0,00015693114255555;-0,527125835418701;4,657370381109E-08;2,18873507239752E-06;-0,999561417551272;0,000296647794975096;0,0139409877222772;1
;108;108;57,98999201;-0,000156999987666495;-0,000156926136696711;-0,534377574920654;4,70096064317558E-08;2,18829942039318E-06;-0,999529533100071;0,000299424244788253;0,0139382128687463;1
;109;109;57,99999201;-0,000156999987666495;-0,00015691525186412;-0,541489124298096;4,74454807570308E-08;2,18786376838883E-06;-0,999460202956181;0,000302200514375992;0,0139354380152155;1
;110;110;58,00999201;-0,000156999987666495;-0,000156924754264764;-0,548645973205566;4,78813793354978E-08;2,18742811638448E-06;-0,999520727801048;0,000304976938442661;0,0139326631616846;1
;111;111;58,01999201;-0,000156999987666495;-0,00015693339810241;-0,556008815765381;4,83173021671569E-08;2,18699220567942E-06;-0,999575784091784;0,000307753516988261;0,0139298866603785;1
;112;112;58,02999201;-0,000156999987666495;-0,000156916765263304;-0,563089847564697;4,87531805346306E-08;2,18655655367507E-06;-0,999469842441428;0,000310529812322488;0,0139271118068476;1
;113;113;58,03999201;-0,000156999987666495;-0,000156909547513351;-0,570481300354004;4,91890386911109E-08;2,18612090167072E-06;-0,999423869511789;0,000313305978924273;0,0139243369533167;1
;114;114;58,04999201;-0,000156999987666495;-0,000156921756570227;-0,577646732330322;4,96249291851806E-08;2,18568524966637E-06;-0,99950163420527;0,000316082351497966;0,0139215620997858;1
;115;115;58,05999201;-0,000156999987666495;-0,000156912254169583;-0,584839344024658;5,00607954260583E-08;2,18524959766202E-06;-0,999441109360403;0,000318858569592728;0,0139187872462549;1
;116;116;58,06999201;-0,000156999987666495;-0,0001569085434312;-0,592200756072998;5,04966495403399E-08;2,18481394565768E-06;-0,999417474084077;0,000321634710448025;0,0139160123927241;1
;117;117;58,07999201;-0,000156999987666495;-0,000156936614075676;-0,599254131317139;5,0932584498595E-08;2,18437803495261E-06;-0,999596267997934;0,000324411366233089;0,0139132358914179;1
;118;118;58,08999201;-0,000156999987666495;-0,00015692412853241;-0,606533527374268;5,13684830770621E-08;2,18394238294827E-06;-0,999516742244648;0,000327187790299759;0,013910461037887;1
;119;119;58,09999201;-0,000156999987666495;-0,000156932743266225;-0,613552570343018;5,18044059087212E-08;2,1835064722432E-06;-0,999571613160668;0,000329964368845358;0,0139076845365809;1
;120;120;58,10999201;-0,000156999987666495;-0,000156919239088893;-0,620469570159912;5,22402923605922E-08;2,18307082023886E-06;-0,999485599292312;0,000332740715672562;0,01390490968305;1
;121;121;58,11999201;-0,000156999987666495;-0,000156927155330777;-0,62752628326416;5,26761990234566E-08;2,18263516823451E-06;-0,999536021215141;0,000335517191232208;0,0139021348295192;1
;122;122;58,12999201;-0,000156999987666495;-0,000156930604134686;-0,634203910827637;5,31121137707184E-08;2,18219925752944E-06;-0,999557988119021;0,00033829371828483;0,013899358328213;1
;123;123;58,13999201;-0,000156999987666495;-0,000156929687364027;-0,641030311584473;5,35480285179801E-08;2,18176334682438E-06;-0,999552148815458;0,000341070245337453;0,0138965818269069;1
;124;124;58,14999201;-0,000156999987666495;-0,000156929643708281;-0,647512912750244;5,39839432652419E-08;2,18132743611932E-06;-0,999551870753384;0,000343846772390076;0,0138938053256008;1
;125;125;58,15999201;-0,000156999987666495;-0,000156915048137307;-0,653910636901855;5,44198175905169E-08;2,18089178411497E-06;-0,999458905333167;0,000346623041977815;0,0138910304720699;1
;126;126;58,16999201;-0,000156999987666495;-0,000156935726408847;-0,660356521606445;5,48557485065733E-08;2,18045587340991E-06;-0,999590614069087;0,000349399672016391;0,0138882539707637;1
;127;127;58,17999201;-0,000156999987666495;-0,000156907495693304;-0,666266918182373;5,5291602620855E-08;2,18002022140556E-06;-0,999410800594291;0,000352175812871688;0,0138854791172329;1
;128;128;58,18999201;-0,000156999987666495;-0,000156924230395816;-0,672398567199707;5,5727501199322E-08;2,17958456940121E-06;-0,999517391056155;0,000354952236938357;0,013882704263702;1
;129;129;58,19999201;-0,000156999987666495;-0,000156924506882206;-0,678079605102539;5,61633997777891E-08;2,17914891739686E-06;-0,999519152115959;0,000357728661005026;0,0138799294101711;1
;130;130;58,20999201;-0,000156999987666495;-0,000156914946273901;-0,683645248413086;5,65992741030641E-08;2,17871326539252E-06;-0,99945825652166;0,000360504930592765;0,0138771545566402;1
;131;131;58,21999201;-0,000156999987666495;-0,000156916561536491;-0,689204216003418;5,70351524705378E-08;2,17827761338817E-06;-0,999468544818414;0,000363281225926992;0,0138743797031093;1
;132;132;58,22999201;-0,000156999987666495;-0,000156911191879772;-0,694253444671631;5,74710146692168E-08;2,17784196138382E-06;-0,999434343183259;0,000366057418275266;0,0138716048495785;1
;133;133;58,23999201;-0,000156999987666495;-0,000156923561007716;-0,699465751647949;5,79069132476838E-08;2,17740630937947E-06;-0,99951312743768;0,000368833842341935;0,0138688299960476;1
;134;134;58,24999201;-0,000156999987666495;-0,000156940339365974;-0,704240322113037;5,83428562903363E-08;2,17697039867441E-06;-0,999619995961618;0,000371610549619976;0,0138660534947415;1
;135;135;58,25999201;-0,000156999987666495;-0,000156925161718391;-0,708845615386963;5,8778758911002E-08;2,17653474667006E-06;-0,999523323047076;0,000374386999433134;0,0138632786412106;1
;136;136;62,22999201;-0,000156999987666495;-0,000156606678501703;0,451754570007324;3,80617722031376E-10;2,34869670950704E-06;-0,99749476752677;2,42431670083679E-06;0,0149598516529111;2
;137;137;62,23999201;-0,000156999987666495;-0,000156659123604186;0,423269271850586;8,15781883526749E-10;2,34826157490412E-06;-0,997828812765515;5,19606295239967E-06;0,0149570800949307;2
;138;138;62,24999201;-0,000156999987666495;-0,000156661582877859;0,403005599975586;1,25095286623238E-09;2,34782644030121E-06;-0,997844476929041;7,96785265116169E-06;0,0149543085369504;2
;139;139;62,25999201;-0,000156999987666495;-0,000156668946146965;0,386260986328125;1,68614431256881E-09;2,34739130569829E-06;-0,997891376732261;1,07397726915211E-05;0,01495153697897;2
;140;140;62,26999201;-0,000156999987666495;-0,000156695168698207;0,3717041015625;2,12140851848138E-09;2,34695617109537E-06;-0,998058399351634;1,35121561686712E-05;0,0149487654209896;2
;141;141;62,27999201;-0,000156999987666495;-0,000156724549015053;0,35866117477417;2,55675432627969E-09;2,34652103649245E-06;-0,998245535127724;1,62850594030553E-05;0,0149459938630093;2
;142;142;62,28999201;-0,000156999987666495;-0,000156740163220093;0,346185207366943;2,99214358771375E-09;2,34608590188954E-06;-0,998344988663011;1,90582394121895E-05;0,0149432223050289;2
;143;143;62,29999201;-0,000156999987666495;-0,000156741851242259;0,334471225738525;3,42753739662132E-09;2,3456505085859E-06;-0,998355740396555;2,18314483861231E-05;0,0149404490992733;2
;144;144;62,30999201;-0,000156999987666495;-0,000156736568897031;0,322743892669678;3,8629165525587E-09;2,34521537398299E-06;-0,998322094885549;2,46045640290363E-05;0,0149376775412929;2
;145;145;62,31999201;-0,000156999987666495;-0,000156753812916577;0,311000347137451;4,29834370960533E-09;2,34477998067935E-06;-0,998431929404948;2,73779854114989E-05;0,0149349043355373;2
;146;146;62,32999201;-0,000156999987666495;-0,000156779889948666;0,299233913421631;4,73384312095327E-09;2,34434458737572E-06;-0,998598025150739;3,01518670124412E-05;0,0149321311297817;2
;147;147;62,33999201;-0,000156999987666495;-0,000156784255523235;0,28683614730835;5,16935465889724E-09;2,34390919407209E-06;-0,998625831358182;3,29258258528487E-05;0,014929357924026;2
;148;148;62,34999201;-0,000156999987666495;-0,000156793757923879;0,274413585662842;5,60489247113259E-09;2,34347380076845E-06;-0,998686356203049;3,56999520454305E-05;0,0149265847182704;2
;149;149;62,35999201;-0,000156999987666495;-0,000156809968757443;0,2613205909729;6,0404752528282E-09;2,34303840746482E-06;-0,99878960992002;3,84743646676955E-05;0,0149238115125148;2
;150;150;62,36999201;-0,000156999987666495;-0,000156810667249374;0,247922897338867;6,47606005562314E-09;2,34260301416119E-06;-0,998794058913211;4,12487901632047E-05;0,0149210383067592;2
;151;151;62,37999201;-0,000156999987666495;-0,000156828493345529;0,234356880187988;6,91169437535185E-09;2,34216762085756E-06;-0,998907600926935;4,40235310531965E-05;0,0149182651010035;2
