Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;19;19;326,97991944;4522,49999986677;40,2000493730601;47,0700086932117;58,6547265922795;24,4855416273064
;20;20;327,84452238;3582,85714280639;48,4256768072432;55,5082563904167;60,7393226532368;27,1315379819255
;21;21;328,24629302;2837,14285683834;58,4319729925322;65,8398129439549;62,5591339143217;30,3411519342124
;22;22;328,73429746;2244;70,4769283868262;78,353729812853;64,0886540381311;34,2390061296139
;23;23;329,06170354;1781,99999982236;84,7893850314747;93,2744000338966;65,3718786927274;38,8699612511732
;24;24;329,49294538;1409,99999982236;102,322976130327;111,581636970507;66,4947360315827;44,5024748171434
;25;25;329,77962248;1116;123,40486331923;133,687548625234;67,3812184959733;51,4159543973133
;26;26;330,07986942;884,999999733546;148,502756557594;160,006135354936;68,141572244491;59,5725997923392
;27;27;330,46684962;706,666666548243;178,087503781328;191,062855643997;68,7627610783947;69,2087841518287
;28;28;330,7902999;557,142856838339;215,351161427084;230,236993722742;69,2840526132745;81,44292817975
;29;29;331,08425728;440;259,825989594361;277,088194451762;69,6690526324844;96,2721280322008
;30;30;331,37672578;342,85714280639;317,420849680777;337,784672666219;70,0035142255472;115,509693429418
;31;31;331,94063486;274,285714031949;378,57184848728;402,47560485469;70,1539453564748;136,638091453565
;32;32;332,23161554;220;451,46030273768;479,684356597068;70,2474874538466;162,113161143521
;33;33;332,51932708;171,428571225559;549,992009008821;583,388729041343;70,5193062365274;194,553846528188
;34;34;332,81726098;137,142856838339;655,434526453434;694,707368476645;70,6424528082807;230,269210596006
;35;35;333,0980577;108;794,528181180963;841,608679662251;70,7447696413079;277,543039891309
;36;36;333,37507882;85,7142856127796;955,409530865891;1010,44586416644;71,0024727546864;328,927762193577
;37;37;333,68931518;68,5714284191694;1137,26926235803;1202,93304682083;70,9815342959659;392,003239819867
;38;38;334,00856906;53,9999998223643;1368,23252757423;1445,62683693976;71,1669391307603;466,665514226491
;39;39;334,3289073;42,8571428063898;1633,1883503976;1725,36947614194;71,1864658732014;556,413192985121
;40;40;334,63966506;33,3333330964858;2016,35616058491;2124,44848746683;71,6443064860621;669,021083054476
;41;41;334,94344426;29,9999998223643;2189,39969102667;2299,58104782061;72,1919314867151;703,27945258483
;42;42;335,23718726;22,4999998667732;2782,54440613087;2920,24352168622;72,33493852309;886,153967355648
;43;43;335,54361966;17,1428568383388;3482,06971141526;3666,67090906227;71,7417962807163;1148,76720017936
;44;44;335,83169962;12;4503,95562197161;4737,70654043244;71,9269185223288;1469,77788069035
;45;45;336,1010725;9,99999982236431;5323,29445988392;5564,72586891989;73,0606999295599;1621,32972883231
;46;46;336,39110738;8,57142841916941;6195,4920238875;6579,91995319479;70,3178625184124;2216,12841965381
;47;47;336,71183282;5,99999982236432;8622,53103504055;8800,70364302978;78,4512538355889;1761,91462965725
;48;48;337,07497858;4,99999973354647;8926,54672949541;9334,9257890735;72,9897751670378;2730,86121464351
;49;49;337,47034834;4,28571420958471;9355,83831649197;10155,6709287;67,1084465201575;3950,43559720982
;50;50;337,91657058;3,33333327412144;12020,7417455525;13194,0379491244;65,6541613020907;5439,15483229395
;51;51;338,43880378;2,6086954977081;15630,3110457439;16886,0230746622;67,764456286379;6389,92581266147
;52;52;339,05501246;2,06896545598769;21806,1734527248;21884,6093208602;85,1476135421374;1851,19541820016
;53;53;339,7899165;1,62162160241776;25699,0634081317;27057,7877649561;71,7655990966053;8466,52341154468
;54;54;340,67534486;1,27659554814775;26235,4917598466;29734,801832932;61,9230170922141;13994,906650734
;55;55;341,74932178;1,0169490200683;23499,8272719812;24285,0605976528;75,3901888531096;6125,54376514607
;56;56;346,4306398;0,814413785808135;43870,4391283936;45305,0189127141;75,5429551412869;11310,58395324
;57;57;349,01051658;0,645119162014314;57881,7739719948;60604,1390453959;72,7615207110974;17960,0086661612
;58;58;351,95408412;0,511016654322467;71025,6444734169;71268,5742024476;85,2679168386306;5879,41289463095
;59;59;355,36966706;0,404790159409376;82318,5570335524;82514,9079042367;86,0465705437067;5689,04160280555
;60;60;359,3675823;0,320645201229701;87397,270076195;89143,2340909976;78,6414607424962;17556,5761876007
;61;61;364,10292682;0,253991673682536;125836,258057827;137242,707475548;66,4753566325874;54779,5300566085
;62;62;369,77639924;0,2011937295669;157511,551292172;159318,916766229;81,3614993550067;23929,6562678596
;63;63;376,62383278;0,159371183885885;195692,150298882;197273,102605856;82,7413886824988;24925,0741852516
;64;64;384,95892742;0,12624212862973;327549,716950683;328252,888162588;86,2490484776956;21474,205750342
;65;65;395,19817798;0,0999996536104142;193332,692938856;194072,60198299;95,0047542927001;-16930,584203097
