Filename;Index;DataIndex;Frequency (Hz);Time (s);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;39;40;29,9999998223643;50,77907589;323,817605023133;457,708397099288;45,0299071752995;323,479729584841
;40;41;25,7142856127796;51,06624269;346,511820831946;493,717449484467;44,5750044765541;351,690884085977
;41;42;20;51,35181905;387,68314250978;556,462578115863;44,1622182092522;399,189656500635
;42;43;17,1428568383388;51,64910541;414,706379732088;597,754028046573;43,9296247068742;430,497963590315
;43;44;12;51,92668541;486,313362208602;704,522031793507;43,6518158827046;509,755438440646
;44;45;9,99999982236431;52,19735829;529,456788427726;768,07256077658;43,5772328999128;556,42696538332
;45;46;8,57142841916941;52,48469313;572,557518993943;828,843578884718;43,6927401872904;599,299228851438
;46;47;5,99999982236432;52,81621857;673,273491092239;972,504900291266;43,8131323136236;701,76106138984
;47;48;4,99999973354647;53,17946437;732,33452030088;1060,53849228778;43,672142986547;767,090636104831
;48;49;3,74999980015985;53,59406269;857,778093329636;1218,44094249218;44,7485253740698;865,34101540665
;49;50;3,15789458725416;54,07524337;932,904440066627;1319,41934335999;44,9959515516423;933,036285112478
;50;51;2,49999986677324;54,61544113;1068,17837727955;1492,54254410014;45,6987096533936;1042,43858344812
;51;52;1,99999982236431;55,25900925;1211,24740896316;1672,61910556343;46,3991912289818;1153,48792216297
;52;53;1,5789471159914;56,01067525;1357,64474135225;1857,69617151937;46,9553273980474;1268,00466164612
;53;54;1,24999993338662;56,92456829;1567,36078676715;2099,79724079224;48,2824470256712;1397,32910101499
;54;55;0,999999733546472;58,01410453;1784,08501003379;2372,50971293764;48,7623728142798;1563,91912033716
;55;56;0,794818438122252;62,77296023;2152,18202471606;2732,026170034;51,9767070789654;1682,87834564466
;56;57;0,631326106343912;65,38440893;2517,0557894181;3124,68501890623;53,6623460748379;1851,5092817304
;57;58;0,501463762453483;68,37174271;2947,43900926611;3605,80101878279;54,8269437110673;2077,11441035669
;58;59;0,398313917604931;71,82843761;3475,69981243061;4172,44528872325;56,40946791963;2308,42164719937
;59;60;0,31638158951786;75,88181969;4124,33490551615;4891,56108912118;57,4745926697993;2630,06301744758
;60;61;0,251302624682709;80,66159249;4860,20542508655;5669,34814639973;59,0122774698495;2918,8887664735
;61;62;0,199610285070635;86,37696069;5773,08752060568;6721,511110004;59,1929926204098;3442,40789002905
;62;63;0,158550862292465;93,27912231;6940,15458837616;7985,00690837442;60,359808232516;3948,9985586511
;63;64;0,125937305794236;101,66401457;8361,26624681642;9610,74976936732;60,4575990298051;4738,74855623744
;64;65;0,100032338576458;111,90603809;9788,65723349493;11191,059734702;61,0077717731847;5424,20570690456
;65;66;0,0794557313665273;124,50133959;11435,0644429834;13185,6610504037;60,1388810437582;6565,13202616284
;66;67;0,0631118272592439;140,07526325;13184,4123840114;15294,5681535042;59,5455455664787;7752,10197885142
;67;68;0,0501298561266415;159,35785565;15838,864666365;18703,2711060032;57,8706904810373;9946,99533252259
;68;69;0,0398184598826237;183,33751351;18785,0743847557;22117,7754130636;58,1378120488709;11675,4858392237
;69;70;0,0316276784463699;213,28652669;20234,7192722988;24022,650244806;57,385748180847;12947,7357385583
;70;71;0,025121949118212;250,58470313;24162,8068333471;29501,2659015866;54,9891139068641;16925,8221581839
;71;72;0,0199545270409918;297,27189747;27151,5272105568;34741,853261642;51,4001523595042;21674,6612012243
;72;73;0,0158497216315589;355,79993891;33469,7447248312;40153,9193435541;56,46372198633;22183,629700824
;73;74;0,0125893962687091;429,06362873;38384,9585403158;47736,549549041;53,523424737066;28379,0965449269
;74;75;0,00999982325249341;520,81538861;39676,3237811494;55012,7388646364;46,1553524806728;38107,6208730232
